path,offset_sec,vstart_sec
pretrain/UGtFXtnWME4/00036,-1.8,1.84
pretrain/UIAm1g_Vgn0/00004,-0.6,2.72
pretrain/UIAm1g_Vgn0/00005,1.8,0.64
pretrain/UIAm1g_Vgn0/00007,1.8,0.68
pretrain/UIAm1g_Vgn0/00008,-1.6,2.28
pretrain/UIAm1g_Vgn0/00010,0.4,1.68
pretrain/UIAm1g_Vgn0/00012,0.4,0.6
pretrain/UIAm1g_Vgn0/00013,1.8,0.72
pretrain/UIAm1g_Vgn0/00015,1.0,1.08
pretrain/UIAm1g_Vgn0/00016,-0.8,1.88
pretrain/UIAm1g_Vgn0/00019,1.2,1.48
pretrain/UIAm1g_Vgn0/00024,0.0,2.52
pretrain/UIAm1g_Vgn0/00025,1.0,0.72
pretrain/UIAm1g_Vgn0/00026,0.4,1.6
pretrain/UIAm1g_Vgn0/00027,2.0,0.04
pretrain/UIAm1g_Vgn0/00028,0.8,1.8
pretrain/UIAm1g_Vgn0/00029,-1.0,2.88
pretrain/UIAm1g_Vgn0/00030,0.6,2.12
pretrain/UIAm1g_Vgn0/00033,1.6,1.24
pretrain/UJ7QaCFbizo/00001,1.2,1.64
pretrain/UJ7QaCFbizo/00002,-1.0,2.4
pretrain/UJ7QaCFbizo/00003,0.0,1.4
pretrain/UJ7QaCFbizo/00006,-1.4,2.36
pretrain/UJ7QaCFbizo/00007,-0.8,1.16
pretrain/UJ7QaCFbizo/00008,1.8,0.2
pretrain/UJ7QaCFbizo/00010,-2.0,2.4
pretrain/UJ7QaCFbizo/00011,0.2,2.6
pretrain/UJ7QaCFbizo/00012,1.0,0.6
pretrain/UJ7QaCFbizo/00013,1.6,0.8
pretrain/UJ7QaCFbizo/00014,1.8,1.08
pretrain/UJ7QaCFbizo/00015,2.0,0.08
pretrain/UJ7QaCFbizo/00016,-0.8,2.28
pretrain/UJ7QaCFbizo/00017,-0.8,2.6
pretrain/UJ7QaCFbizo/00020,-0.8,1.72
pretrain/UJ7QaCFbizo/00022,-1.8,2.6
pretrain/UJ7QaCFbizo/00024,-1.6,1.76
pretrain/UM-WdzT6rV8/00002,0.2,2.68
pretrain/UM-WdzT6rV8/00004,-2.0,2.0
pretrain/UM-WdzT6rV8/00005,-2.0,2.0
pretrain/UM-WdzT6rV8/00006,0.8,1.36
pretrain/UM-WdzT6rV8/00007,1.0,0.68
pretrain/UM-WdzT6rV8/00008,-1.2,2.0
pretrain/UM-WdzT6rV8/00009,-2.0,2.72
pretrain/UM-WdzT6rV8/00010,1.2,0.76
pretrain/UM-WdzT6rV8/00011,1.8,0.0
pretrain/UM-WdzT6rV8/00015,0.0,2.48
pretrain/UM-WdzT6rV8/00017,0.0,1.88
pretrain/UM-WdzT6rV8/00018,-0.6,2.72
pretrain/UM-WdzT6rV8/00020,1.0,0.16
pretrain/UM-WdzT6rV8/00021,-1.0,1.68
pretrain/UM-WdzT6rV8/00022,-0.6,1.4
pretrain/UN8_8q-KmdE/00001,-0.2,2.0
pretrain/UN8_8q-KmdE/00002,-1.6,2.12
pretrain/UN8_8q-KmdE/00003,-0.6,1.36
pretrain/UN8_8q-KmdE/00004,-1.6,2.36
pretrain/UN8_8q-KmdE/00005,-1.2,1.36
pretrain/UN8_8q-KmdE/00006,1.2,1.56
pretrain/UN8_8q-KmdE/00007,2.0,0.4
pretrain/UN8_8q-KmdE/00009,0.0,2.56
pretrain/UN8_8q-KmdE/00010,0.4,0.52
pretrain/UN8_8q-KmdE/00012,1.2,0.4
pretrain/UN8_8q-KmdE/00013,0.6,0.48
pretrain/UN8_8q-KmdE/00014,-1.8,2.6
pretrain/UN8_8q-KmdE/00015,0.2,2.68
pretrain/UN8_8q-KmdE/00016,-1.0,2.8
pretrain/UN8_8q-KmdE/00017,0.6,1.2
pretrain/UN8_8q-KmdE/00018,1.8,0.52
pretrain/UN8_8q-KmdE/00019,-2.0,2.04
pretrain/UOn3zOp8JPE/00002,-1.6,2.48
pretrain/UOn3zOp8JPE/00006,0.2,2.68
pretrain/UOn3zOp8JPE/00007,2.0,0.44
pretrain/UOn3zOp8JPE/00008,-1.0,2.08
pretrain/UOn3zOp8JPE/00011,1.4,0.24
pretrain/UOn3zOp8JPE/00013,1.4,0.68
pretrain/UOn3zOp8JPE/00016,0.8,0.32
pretrain/UPRxyy2UB3c/00002,1.0,1.6
pretrain/UPRxyy2UB3c/00003,1.2,1.64
pretrain/UQniNh_6LOY/00001,-1.4,2.24
pretrain/UQniNh_6LOY/00002,0.0,0.2
pretrain/UQniNh_6LOY/00003,-2.0,2.12
pretrain/UQniNh_6LOY/00004,-1.4,2.24
pretrain/UQniNh_6LOY/00005,-1.2,2.92
pretrain/UQniNh_6LOY/00006,-1.4,2.36
pretrain/UQniNh_6LOY/00008,1.2,1.04
pretrain/UQniNh_6LOY/00009,0.4,0.32
pretrain/UQniNh_6LOY/00010,-0.6,2.44
pretrain/UQniNh_6LOY/00013,-0.8,2.12
pretrain/UQniNh_6LOY/00015,1.2,1.4
pretrain/UQniNh_6LOY/00018,0.6,0.88
pretrain/UQniNh_6LOY/00019,1.4,0.08
pretrain/UQniNh_6LOY/00022,-1.0,1.04
pretrain/UQniNh_6LOY/00023,-0.8,2.2
pretrain/UQniNh_6LOY/00024,1.2,0.24
pretrain/UQniNh_6LOY/00027,-1.0,1.36
pretrain/UQniNh_6LOY/00032,1.8,0.88
pretrain/UQniNh_6LOY/00034,0.2,0.84
pretrain/UQniNh_6LOY/00036,0.0,1.68
pretrain/UQniNh_6LOY/00039,-1.8,1.8
pretrain/UQniNh_6LOY/00042,-2.0,2.84
pretrain/UQniNh_6LOY/00043,-1.0,1.16
pretrain/UQniNh_6LOY/00044,0.0,0.4
pretrain/UQzvNIIMayo/00003,-2.0,2.16
pretrain/UQzvNIIMayo/00005,1.2,0.68
pretrain/UQzvNIIMayo/00006,0.4,1.0
pretrain/UQzvNIIMayo/00007,-1.2,1.84
pretrain/UQzvNIIMayo/00010,0.4,2.56
pretrain/UQzvNIIMayo/00011,2.0,0.16
pretrain/UQzvNIIMayo/00013,-1.2,2.24
pretrain/UQzvNIIMayo/00014,-0.2,2.56
pretrain/UQzvNIIMayo/00015,-2.0,2.36
pretrain/UQzvNIIMayo/00017,1.6,0.68
pretrain/UQzvNIIMayo/00019,0.2,2.2
pretrain/UQzvNIIMayo/00020,-1.4,2.12
pretrain/UQzvNIIMayo/00021,1.2,1.36
pretrain/UQzvNIIMayo/00022,-1.4,2.24
pretrain/UQzvNIIMayo/00023,1.6,0.68
pretrain/UQzvNIIMayo/00025,1.2,0.56
pretrain/UQzvNIIMayo/00026,1.0,1.12
pretrain/UQzvNIIMayo/00027,-1.0,2.04
pretrain/UQzvNIIMayo/00031,0.0,0.08
pretrain/UQzvNIIMayo/00034,-0.6,1.88
pretrain/UR-uWwvpn5c/00001,0.6,1.2
pretrain/UR-uWwvpn5c/00002,1.4,1.44
pretrain/UR-uWwvpn5c/00004,0.8,0.96
pretrain/UR-uWwvpn5c/00005,0.2,0.2
pretrain/UR-uWwvpn5c/00010,-0.8,2.36
pretrain/UR-uWwvpn5c/00011,-1.4,2.96
pretrain/UR-uWwvpn5c/00012,0.0,2.84
pretrain/UR-uWwvpn5c/00013,-2.0,2.88
pretrain/UR-uWwvpn5c/00014,1.6,0.96
pretrain/UR-uWwvpn5c/00015,0.6,1.36
pretrain/UR-uWwvpn5c/00017,-0.4,2.08
pretrain/UR-uWwvpn5c/00018,1.0,0.48
pretrain/UR-uWwvpn5c/00019,1.8,1.16
pretrain/UR-uWwvpn5c/00021,-2.0,2.96
pretrain/UR-uWwvpn5c/00022,-1.0,2.8
pretrain/UR-uWwvpn5c/00023,0.6,0.92
pretrain/UR-uWwvpn5c/00026,0.0,1.8
pretrain/UR-uWwvpn5c/00029,0.0,2.6
pretrain/UR-uWwvpn5c/00030,-1.6,2.52
pretrain/UR-uWwvpn5c/00033,-1.6,1.84
pretrain/UR-uWwvpn5c/00034,0.2,0.4
pretrain/UR-uWwvpn5c/00037,0.8,0.36
pretrain/UR-uWwvpn5c/00042,-0.2,1.8
pretrain/UROCz70tlMY/00015,-0.4,1.0
pretrain/UROCz70tlMY/00033,-0.6,1.4
pretrain/UROCz70tlMY/00042,0.6,1.52
pretrain/UROCz70tlMY/00049,0.4,0.92
pretrain/USmTQeKRaP4/00002,0.8,0.56
pretrain/USmTQeKRaP4/00005,0.8,1.12
pretrain/USmTQeKRaP4/00009,-2.0,2.52
pretrain/USmTQeKRaP4/00010,-2.0,2.92
pretrain/USmTQeKRaP4/00011,-0.8,2.28
pretrain/USmTQeKRaP4/00012,0.2,2.12
pretrain/USmTQeKRaP4/00013,-2.0,2.04
pretrain/USmTQeKRaP4/00014,-1.0,1.48
pretrain/USmTQeKRaP4/00015,-0.6,2.4
pretrain/USmTQeKRaP4/00016,0.4,1.32
pretrain/USmTQeKRaP4/00017,2.0,0.76
pretrain/USmTQeKRaP4/00018,-2.0,2.8
pretrain/USmTQeKRaP4/00019,-0.4,1.68
pretrain/USmTQeKRaP4/00021,0.2,0.96
pretrain/USmTQeKRaP4/00022,-0.2,1.2
pretrain/USmTQeKRaP4/00023,-1.6,1.76
pretrain/USmTQeKRaP4/00024,-2.0,2.44
pretrain/USmTQeKRaP4/00025,-1.2,2.84
pretrain/USmTQeKRaP4/00026,-1.4,2.8
pretrain/USmTQeKRaP4/00027,0.4,1.12
pretrain/USmTQeKRaP4/00029,1.4,0.4
pretrain/USmTQeKRaP4/00030,1.8,0.72
pretrain/USmTQeKRaP4/00033,-0.6,1.72
pretrain/USmTQeKRaP4/00034,-0.4,2.08
pretrain/USmTQeKRaP4/00035,0.0,0.84
pretrain/USmTQeKRaP4/00036,0.4,1.72
pretrain/USnf5kbsMlg/00002,-0.4,1.36
pretrain/USnf5kbsMlg/00003,-1.4,2.76
pretrain/USnf5kbsMlg/00004,-2.0,2.28
pretrain/USnf5kbsMlg/00005,-0.4,1.44
pretrain/USnf5kbsMlg/00006,1.2,0.56
pretrain/USnf5kbsMlg/00007,0.8,2.12
pretrain/USnf5kbsMlg/00008,2.0,0.04
pretrain/USnf5kbsMlg/00010,0.6,0.88
pretrain/USnf5kbsMlg/00011,0.2,1.2
pretrain/USnf5kbsMlg/00012,-1.0,2.24
pretrain/USnf5kbsMlg/00013,0.8,1.96
pretrain/USnf5kbsMlg/00016,-1.6,2.4
pretrain/USnf5kbsMlg/00019,1.6,0.4
pretrain/USnf5kbsMlg/00020,-1.2,2.2
pretrain/USnf5kbsMlg/00021,-1.0,2.24
pretrain/USnf5kbsMlg/00023,0.0,1.96
pretrain/UTwRlz13NYI/00001,1.6,0.52
pretrain/UTwRlz13NYI/00004,-1.4,2.08
pretrain/UTwRlz13NYI/00005,1.4,0.16
pretrain/UTwRlz13NYI/00006,-1.6,2.04
pretrain/UTwRlz13NYI/00007,0.0,2.2
pretrain/UTwRlz13NYI/00008,-0.8,2.8
pretrain/UTwRlz13NYI/00009,1.6,0.24
pretrain/UTwRlz13NYI/00010,1.0,0.68
pretrain/UTwRlz13NYI/00011,-1.4,2.08
pretrain/UTwRlz13NYI/00012,-1.0,2.44
pretrain/UTwRlz13NYI/00013,-0.6,0.88
pretrain/UTwRlz13NYI/00014,-0.6,1.24
pretrain/UTwRlz13NYI/00015,-0.6,1.88
pretrain/UTwRlz13NYI/00016,0.6,2.12
pretrain/UTwRlz13NYI/00017,0.4,2.12
pretrain/UTwRlz13NYI/00018,0.4,1.44
pretrain/UUqr4P7P3gM/00001,2.0,0.56
pretrain/UUqr4P7P3gM/00002,0.2,1.28
pretrain/UUqr4P7P3gM/00007,-1.6,1.8
pretrain/UUqr4P7P3gM/00008,1.8,0.52
pretrain/UUqr4P7P3gM/00009,-2.0,2.2
pretrain/UUqr4P7P3gM/00010,-0.4,1.12
pretrain/UUqr4P7P3gM/00011,-0.2,1.44
pretrain/UUqr4P7P3gM/00012,1.0,0.4
pretrain/UUqr4P7P3gM/00013,0.2,1.32
pretrain/UUqr4P7P3gM/00014,1.2,0.48
pretrain/UUqr4P7P3gM/00015,-1.8,2.52
pretrain/UUqr4P7P3gM/00016,-2.0,2.48
pretrain/UUqr4P7P3gM/00018,1.4,0.84
pretrain/UUqr4P7P3gM/00019,2.0,0.92
pretrain/UUqr4P7P3gM/00020,0.2,1.16
pretrain/UUqr4P7P3gM/00021,-0.6,0.96
pretrain/UUqr4P7P3gM/00023,1.6,0.08
pretrain/UUqr4P7P3gM/00025,1.8,0.2
pretrain/UUqr4P7P3gM/00026,1.2,0.56
pretrain/UUqr4P7P3gM/00027,0.4,0.0
pretrain/UUqr4P7P3gM/00029,1.4,0.68
pretrain/UUqr4P7P3gM/00030,0.0,0.32
pretrain/UVDgemuZdho/00001,0.6,1.68
pretrain/UVDgemuZdho/00003,-1.0,1.84
pretrain/UVDgemuZdho/00004,0.6,0.96
pretrain/UVDgemuZdho/00005,-1.4,2.96
pretrain/UVDgemuZdho/00006,-1.6,1.96
pretrain/UVDgemuZdho/00011,-0.4,0.64
pretrain/UVDgemuZdho/00012,-0.6,1.24
pretrain/UVDgemuZdho/00013,-1.8,2.24
pretrain/UVDgemuZdho/00014,-0.8,2.52
pretrain/UVDgemuZdho/00015,2.0,0.16
pretrain/UVDgemuZdho/00017,-1.6,1.96
pretrain/UVDgemuZdho/00020,1.2,0.76
pretrain/UVDgemuZdho/00023,-1.2,2.0
pretrain/UVDgemuZdho/00024,1.8,0.8
pretrain/UVDgemuZdho/00025,1.4,1.24
pretrain/UVDgemuZdho/00026,1.4,1.12
pretrain/UVDgemuZdho/00027,0.8,2.04
pretrain/UVDgemuZdho/00029,-0.4,2.32
pretrain/UVDgemuZdho/00030,-0.6,1.96
pretrain/UVDgemuZdho/00031,-0.8,1.72
pretrain/UVDgemuZdho/00032,-2.0,2.44
pretrain/UVDgemuZdho/00034,0.2,2.64
pretrain/UVDgemuZdho/00035,2.0,0.4
pretrain/UVDgemuZdho/00036,1.2,0.28
pretrain/UVDgemuZdho/00037,-0.2,0.36
pretrain/UVZyVz8gBeQ/00005,2.0,0.92
pretrain/UVZyVz8gBeQ/00019,-1.8,2.84
pretrain/UVZyVz8gBeQ/00027,-1.2,1.92
pretrain/UWKvpFZJwcE/00021,0.4,0.16
pretrain/UWKvpFZJwcE/00038,1.6,0.6
pretrain/UWKvpFZJwcE/00043,1.8,0.16
pretrain/UWKvpFZJwcE/00050,-1.0,1.64
pretrain/UY2tyuSOcyo/00001,1.6,1.2
pretrain/UY2tyuSOcyo/00002,0.8,0.32
pretrain/UY2tyuSOcyo/00004,0.6,0.92
pretrain/UY2tyuSOcyo/00006,0.4,1.24
pretrain/UY2tyuSOcyo/00007,1.6,0.16
pretrain/UY2tyuSOcyo/00008,1.2,0.8
pretrain/UY2tyuSOcyo/00009,-1.6,2.72
pretrain/UY2tyuSOcyo/00010,-1.4,2.52
pretrain/UY2tyuSOcyo/00011,-1.8,2.16
pretrain/UY2tyuSOcyo/00012,1.0,0.36
pretrain/UY2tyuSOcyo/00013,-0.8,1.08
pretrain/UY2tyuSOcyo/00014,0.8,1.2
pretrain/UY2tyuSOcyo/00015,-1.8,2.48
pretrain/UY2tyuSOcyo/00016,-1.2,1.24
pretrain/UY2tyuSOcyo/00017,0.2,1.4
pretrain/UY2tyuSOcyo/00018,-1.2,2.76
pretrain/UY2tyuSOcyo/00019,-0.8,2.28
pretrain/U_kXuQHZmWs/00005,2.0,0.04
pretrain/U_kXuQHZmWs/00006,1.6,0.52
pretrain/U_kXuQHZmWs/00007,0.6,0.2
pretrain/U_kXuQHZmWs/00008,2.0,0.52
pretrain/U_kXuQHZmWs/00010,-0.2,2.28
pretrain/UbVZ7rmDYrc/00001,1.0,0.48
pretrain/UbVZ7rmDYrc/00002,0.2,1.12
pretrain/UbVZ7rmDYrc/00003,-0.4,0.48
pretrain/UbVZ7rmDYrc/00004,0.8,0.52
pretrain/UbVZ7rmDYrc/00005,-0.2,2.36
pretrain/UbVZ7rmDYrc/00006,-1.0,2.96
pretrain/UbVZ7rmDYrc/00007,0.2,0.12
pretrain/UbVZ7rmDYrc/00008,2.0,0.2
pretrain/UbVZ7rmDYrc/00009,0.6,0.44
pretrain/UbVZ7rmDYrc/00010,-0.2,2.0
pretrain/UbVZ7rmDYrc/00011,-1.8,2.64
pretrain/UbVZ7rmDYrc/00012,0.6,0.68
pretrain/UbVZ7rmDYrc/00013,1.0,1.68
pretrain/UbVZ7rmDYrc/00014,2.0,0.28
pretrain/UbVZ7rmDYrc/00015,1.0,1.08
pretrain/UbVZ7rmDYrc/00016,-0.4,2.36
pretrain/UbVZ7rmDYrc/00017,1.2,0.64
pretrain/UbVZ7rmDYrc/00018,-1.0,2.84
pretrain/UbVZ7rmDYrc/00020,-0.8,1.96
pretrain/UbVZ7rmDYrc/00021,-2.0,2.12
pretrain/UbVZ7rmDYrc/00022,1.4,1.56
pretrain/UbVZ7rmDYrc/00023,-2.0,2.96
pretrain/UbVZ7rmDYrc/00024,1.0,0.44
pretrain/UbVZ7rmDYrc/00025,0.2,2.04
pretrain/UbVZ7rmDYrc/00027,-0.4,1.68
pretrain/UdsUVjeJuPE/00006,-0.4,1.44
pretrain/UdsUVjeJuPE/00007,0.2,0.16
pretrain/UdsUVjeJuPE/00008,-1.6,2.56
pretrain/UdsUVjeJuPE/00010,0.0,1.04
pretrain/UdsUVjeJuPE/00015,-2.0,2.0
pretrain/UdsUVjeJuPE/00016,-1.8,1.84
pretrain/UdsUVjeJuPE/00021,-0.4,2.2
pretrain/UdsUVjeJuPE/00022,-0.8,2.56
pretrain/UdsUVjeJuPE/00024,-1.4,2.28
pretrain/UdsUVjeJuPE/00025,-1.8,1.96
pretrain/UdsUVjeJuPE/00026,-1.0,2.12
pretrain/UdsUVjeJuPE/00027,0.2,0.04
pretrain/UdsUVjeJuPE/00028,1.6,1.28
pretrain/UdsUVjeJuPE/00029,0.0,2.24
pretrain/UdsUVjeJuPE/00030,0.8,1.76
pretrain/UdsUVjeJuPE/00032,0.0,1.64
pretrain/UdsUVjeJuPE/00034,2.0,0.76
pretrain/UdsUVjeJuPE/00035,1.2,1.48
pretrain/UeKZYCq3s0E/00001,-1.2,2.6
pretrain/UeKZYCq3s0E/00002,-0.2,2.0
pretrain/UeKZYCq3s0E/00003,-0.2,2.24
pretrain/UeKZYCq3s0E/00004,1.8,0.2
pretrain/UeKZYCq3s0E/00006,2.0,0.24
pretrain/UeKZYCq3s0E/00007,0.8,0.04
pretrain/UeKZYCq3s0E/00008,1.8,0.04
pretrain/UeKZYCq3s0E/00009,2.0,0.08
pretrain/UeKZYCq3s0E/00010,0.2,2.04
pretrain/UeKZYCq3s0E/00011,1.6,0.48
pretrain/UeKZYCq3s0E/00012,1.8,0.28
pretrain/UeKZYCq3s0E/00013,-0.6,0.96
pretrain/Ufs8cKyzLvg/00002,0.8,0.96
pretrain/Ufs8cKyzLvg/00003,-1.0,1.08
pretrain/Ufs8cKyzLvg/00004,1.8,1.12
pretrain/Ufs8cKyzLvg/00006,1.2,0.96
pretrain/Ufs8cKyzLvg/00007,-0.6,1.52
pretrain/Ufs8cKyzLvg/00009,1.2,0.56
pretrain/Ufs8cKyzLvg/00012,-1.8,1.88
pretrain/Ufs8cKyzLvg/00013,-1.6,1.6
pretrain/Ufs8cKyzLvg/00015,0.2,2.0
pretrain/Ufs8cKyzLvg/00021,-2.0,2.72
pretrain/Ufs8cKyzLvg/00022,1.2,0.12
pretrain/Ufs8cKyzLvg/00023,-0.2,1.36
pretrain/UhC2U8VFgB4/00001,-1.4,2.36
pretrain/UhC2U8VFgB4/00002,1.6,0.52
pretrain/UhC2U8VFgB4/00003,2.0,0.44
pretrain/UhC2U8VFgB4/00004,-0.6,1.16
pretrain/UhC2U8VFgB4/00006,1.8,0.6
pretrain/UhC2U8VFgB4/00007,-1.6,2.36
pretrain/UhC2U8VFgB4/00008,1.0,1.16
pretrain/UiCJhSuLdok/00003,-1.8,2.4
pretrain/UiCJhSuLdok/00004,1.4,0.4
pretrain/UiCJhSuLdok/00005,-2.0,2.4
pretrain/UiCJhSuLdok/00006,1.6,0.28
pretrain/UiCJhSuLdok/00011,0.0,2.04
pretrain/UiCJhSuLdok/00012,0.8,1.16
pretrain/UiCJhSuLdok/00018,0.4,2.28
pretrain/UiCJhSuLdok/00021,1.2,1.56
pretrain/UiCJhSuLdok/00023,1.6,0.96
pretrain/UiCJhSuLdok/00025,-1.4,2.12
pretrain/UiCJhSuLdok/00027,1.2,0.16
pretrain/UiCJhSuLdok/00028,0.8,0.24
pretrain/UiCJhSuLdok/00032,1.2,1.48
pretrain/UiDJFGroD3U/00002,1.8,0.6
pretrain/UiDJFGroD3U/00003,0.0,2.96
pretrain/UiDJFGroD3U/00004,-0.4,2.4
pretrain/UiDJFGroD3U/00005,2.0,0.68
pretrain/UiDJFGroD3U/00007,2.0,0.8
pretrain/UiDJFGroD3U/00008,1.2,0.52
pretrain/UiDJFGroD3U/00009,-1.4,1.96
pretrain/UiDJFGroD3U/00010,0.4,1.72
pretrain/UiDJFGroD3U/00011,0.0,1.4
pretrain/UiDJFGroD3U/00012,0.2,1.48
pretrain/UiDJFGroD3U/00013,-0.4,0.64
pretrain/Uieh3RfkCng/00002,1.0,0.48
pretrain/Uieh3RfkCng/00005,1.8,1.04
pretrain/Uieh3RfkCng/00008,1.8,0.8
pretrain/UiosQf4GqnQ/00001,1.6,0.48
pretrain/UiosQf4GqnQ/00002,0.2,2.72
pretrain/UiosQf4GqnQ/00003,1.8,0.04
pretrain/UiosQf4GqnQ/00007,0.6,1.48
pretrain/UiosQf4GqnQ/00009,1.0,0.64
pretrain/UiosQf4GqnQ/00012,-0.2,0.72
pretrain/UiosQf4GqnQ/00014,0.2,1.84
pretrain/UkLWzSxAQJU/00002,1.4,1.48
pretrain/UkLWzSxAQJU/00003,1.0,1.4
pretrain/UkLWzSxAQJU/00004,0.0,0.08
pretrain/UkLWzSxAQJU/00005,2.0,0.28
pretrain/UkLWzSxAQJU/00006,2.0,0.52
pretrain/UkLWzSxAQJU/00008,0.6,0.92
pretrain/UkLWzSxAQJU/00009,-2.0,2.48
pretrain/UlDWRZ7IYqw/00002,-2.0,1.96
pretrain/Un2yBgIAxYs/00001,-1.0,1.8
pretrain/Un2yBgIAxYs/00003,-1.6,2.2
pretrain/Un2yBgIAxYs/00005,0.6,0.16
pretrain/Un2yBgIAxYs/00006,1.0,1.16
pretrain/Un2yBgIAxYs/00007,1.0,0.72
pretrain/Un2yBgIAxYs/00011,-1.2,2.64
pretrain/Un2yBgIAxYs/00013,-1.2,2.0
pretrain/Un2yBgIAxYs/00014,-0.6,2.56
pretrain/Un2yBgIAxYs/00015,1.2,0.6
pretrain/Un2yBgIAxYs/00020,-0.4,2.0
pretrain/Un2yBgIAxYs/00025,-1.6,1.64
pretrain/Un2yBgIAxYs/00028,-0.6,0.92
pretrain/Un2yBgIAxYs/00029,-1.0,2.96
pretrain/Un2yBgIAxYs/00031,1.6,0.96
pretrain/Un2yBgIAxYs/00034,0.6,0.44
pretrain/Un2yBgIAxYs/00036,1.6,0.08
pretrain/Un2yBgIAxYs/00040,-2.0,2.24
pretrain/Un2yBgIAxYs/00041,1.8,0.28
pretrain/Un2yBgIAxYs/00044,0.0,1.12
pretrain/Un2yBgIAxYs/00045,-1.2,2.72
pretrain/UoBUXOOdLXY/00002,1.4,0.84
pretrain/UoBUXOOdLXY/00003,-0.6,1.16
pretrain/UoBUXOOdLXY/00006,1.6,0.6
pretrain/UoBUXOOdLXY/00010,1.0,1.68
pretrain/UoBUXOOdLXY/00017,-0.4,1.0
pretrain/UoBUXOOdLXY/00021,-0.6,2.88
pretrain/UoMpbL_Fsig/00003,-1.4,2.24
pretrain/UoMpbL_Fsig/00005,-1.4,2.2
pretrain/UoMpbL_Fsig/00006,0.2,2.32
pretrain/UoMpbL_Fsig/00007,-1.0,2.4
pretrain/UoMpbL_Fsig/00009,-0.2,0.92
pretrain/UoMpbL_Fsig/00010,1.8,1.08
pretrain/UoMpbL_Fsig/00011,1.2,0.36
pretrain/UoMpbL_Fsig/00013,1.8,0.0
pretrain/UoMpbL_Fsig/00014,-0.4,2.52
pretrain/UoMpbL_Fsig/00016,2.0,0.32
pretrain/UoMpbL_Fsig/00017,-0.4,1.24
pretrain/UoMpbL_Fsig/00018,0.2,1.08
pretrain/UoMpbL_Fsig/00022,0.0,1.88
pretrain/UoMpbL_Fsig/00023,2.0,0.4
pretrain/UoMpbL_Fsig/00024,-0.8,1.04
pretrain/UoMpbL_Fsig/00026,1.6,0.32
pretrain/UoMpbL_Fsig/00027,0.6,0.24
pretrain/UoMpbL_Fsig/00028,-2.0,2.12
pretrain/UoMpbL_Fsig/00031,-0.2,0.4
pretrain/UoX-YihV_ew/00004,1.4,1.44
pretrain/UoX-YihV_ew/00008,1.6,0.28
pretrain/UoruU-rndBA/00002,1.8,0.48
pretrain/UoruU-rndBA/00012,2.0,0.76
pretrain/UoruU-rndBA/00013,0.2,1.44
pretrain/UoruU-rndBA/00015,1.2,1.76
pretrain/UoruU-rndBA/00017,1.6,0.12
pretrain/UoruU-rndBA/00018,0.4,0.4
pretrain/Uq1idqpX9-A/00010,2.0,0.28
pretrain/Uq1idqpX9-A/00011,-1.4,2.2
pretrain/Uq1idqpX9-A/00017,-1.6,2.36
pretrain/Uq1idqpX9-A/00019,1.2,0.4
pretrain/Uq1idqpX9-A/00021,0.2,0.08
pretrain/Uq1idqpX9-A/00023,1.8,0.4
pretrain/Uq1idqpX9-A/00025,1.0,0.6
pretrain/Uq1idqpX9-A/00030,1.6,0.04
pretrain/Uq1idqpX9-A/00031,-0.4,1.36
pretrain/Uq1idqpX9-A/00033,-0.6,2.12
pretrain/Uq1idqpX9-A/00034,-0.4,1.24
pretrain/Uq1idqpX9-A/00040,1.6,0.16
pretrain/Uq1idqpX9-A/00047,-1.0,1.12
pretrain/UqyOedEHIrw/00005,0.6,0.36
pretrain/UqyOedEHIrw/00011,1.6,1.04
pretrain/UqyOedEHIrw/00012,0.0,1.24
pretrain/UqyOedEHIrw/00017,0.8,1.16
pretrain/UqyOedEHIrw/00018,0.2,1.0
pretrain/UqyOedEHIrw/00022,-0.2,1.16
pretrain/UqyOedEHIrw/00025,0.6,1.24
pretrain/UqyOedEHIrw/00026,0.8,0.0
pretrain/UqyOedEHIrw/00027,1.4,0.96
pretrain/UqyOedEHIrw/00028,-0.8,0.96
pretrain/UqyOedEHIrw/00031,2.0,0.88
pretrain/UqyOedEHIrw/00033,1.2,0.28
pretrain/UqyOedEHIrw/00035,-0.8,2.8
pretrain/UqyOedEHIrw/00036,0.2,2.76
pretrain/UqyOedEHIrw/00040,-0.6,2.0
pretrain/Urk3xn7l3AM/00005,-2.0,2.88
pretrain/Urk3xn7l3AM/00006,-0.4,1.16
pretrain/Urk3xn7l3AM/00007,-1.0,2.2
pretrain/Urk3xn7l3AM/00010,0.8,0.2
pretrain/Urk3xn7l3AM/00011,1.0,0.56
pretrain/Urk3xn7l3AM/00020,1.2,0.16
pretrain/Urk3xn7l3AM/00023,-0.2,2.04
pretrain/Urk3xn7l3AM/00025,1.8,1.04
pretrain/Urk3xn7l3AM/00029,-0.8,1.96
pretrain/Urk3xn7l3AM/00030,-2.0,2.28
pretrain/Urk3xn7l3AM/00033,-2.0,2.52
pretrain/Urk3xn7l3AM/00034,0.8,1.92
pretrain/UrqRudIUPWs/00001,2.0,0.16
pretrain/UrqRudIUPWs/00006,-1.8,2.12
pretrain/UrqRudIUPWs/00007,0.8,2.0
pretrain/UuXeY3-2emA/00001,1.6,0.48
pretrain/UuXeY3-2emA/00002,1.6,1.12
pretrain/UuXeY3-2emA/00003,-0.4,1.36
