path,offset_sec,vstart_sec
pretrain/Phf66nAoMIk/00017,-0.8,2.24
pretrain/Phf66nAoMIk/00018,0.2,1.28
pretrain/Phf66nAoMIk/00019,-1.6,3.12
pretrain/PkcBE74OYJw/00001,1.8,0.76
pretrain/PkcBE74OYJw/00002,1.2,2.6
pretrain/PkcBE74OYJw/00004,0.8,3.16
pretrain/PkcBE74OYJw/00005,-1.2,3.0
pretrain/PkcBE74OYJw/00007,-1.2,1.68
pretrain/PkcBE74OYJw/00010,-0.4,2.36
pretrain/PkcBE74OYJw/00011,-1.6,3.0
pretrain/PkcBE74OYJw/00012,1.6,1.96
pretrain/PkcBE74OYJw/00013,-0.8,3.6
pretrain/PkcBE74OYJw/00014,0.2,2.8
pretrain/PkcBE74OYJw/00015,-0.8,0.92
pretrain/PkcBE74OYJw/00017,-1.8,2.04
pretrain/PkcBE74OYJw/00018,1.8,0.12
pretrain/PkcBE74OYJw/00019,1.2,2.52
pretrain/PkcBE74OYJw/00021,-1.6,2.24
pretrain/PlQ3VdvvTvE/00002,-1.2,3.52
pretrain/PlQ3VdvvTvE/00003,1.0,0.24
pretrain/PlQ3VdvvTvE/00004,-1.6,1.96
pretrain/PlQ3VdvvTvE/00005,1.2,2.52
pretrain/PlQ3VdvvTvE/00007,-0.6,3.0
pretrain/PlQ3VdvvTvE/00008,-1.6,3.76
pretrain/PlQ3VdvvTvE/00010,-1.2,2.72
pretrain/PlQ3VdvvTvE/00011,-0.6,1.68
pretrain/PlQ3VdvvTvE/00013,-0.4,0.88
pretrain/PlQ3VdvvTvE/00014,-0.2,1.0
pretrain/PlQ3VdvvTvE/00015,-0.6,1.12
pretrain/PlQ3VdvvTvE/00016,-1.0,1.92
pretrain/PlQ3VdvvTvE/00017,0.6,3.04
pretrain/PlQ3VdvvTvE/00018,-1.8,2.56
pretrain/PlQ3VdvvTvE/00020,-0.2,2.64
pretrain/PlQ3VdvvTvE/00022,0.6,2.4
pretrain/PlQ3VdvvTvE/00023,-1.6,2.24
pretrain/PlQ3VdvvTvE/00024,-1.8,2.64
pretrain/PlQ3VdvvTvE/00025,-1.0,3.32
pretrain/Plv4qGDjCOA/00001,-1.6,3.32
pretrain/Plv4qGDjCOA/00003,1.4,0.48
pretrain/Plv4qGDjCOA/00005,1.6,1.88
pretrain/Plv4qGDjCOA/00006,0.0,2.2
pretrain/Plv4qGDjCOA/00008,-0.6,3.04
pretrain/Plv4qGDjCOA/00010,1.8,1.64
pretrain/Pmbkx71iedM/00001,-0.8,3.04
pretrain/Pmbkx71iedM/00002,2.0,0.44
pretrain/Pmbkx71iedM/00003,1.6,1.8
pretrain/Pmbkx71iedM/00004,0.2,0.96
pretrain/Pmbkx71iedM/00005,0.4,2.88
pretrain/Pmbkx71iedM/00006,-1.4,3.0
pretrain/Pmbkx71iedM/00008,0.8,2.28
pretrain/Pmbkx71iedM/00009,-1.6,2.68
pretrain/Pmbkx71iedM/00011,0.4,0.92
pretrain/Pmbkx71iedM/00012,2.0,0.72
pretrain/PnMs_qLwaes/00001,-1.6,3.64
pretrain/PnMs_qLwaes/00002,-2.0,2.48
pretrain/PnMs_qLwaes/00003,-1.6,2.68
pretrain/PnMs_qLwaes/00004,-1.8,1.84
pretrain/PnMs_qLwaes/00005,0.6,2.84
pretrain/PnMs_qLwaes/00007,1.2,2.2
pretrain/PnMs_qLwaes/00008,0.2,3.08
pretrain/PnMs_qLwaes/00009,-1.2,2.96
pretrain/PnMs_qLwaes/00010,-1.6,2.12
pretrain/PnMs_qLwaes/00011,-0.6,2.92
pretrain/PnMs_qLwaes/00012,-0.2,3.48
pretrain/PnMs_qLwaes/00014,-0.2,2.68
pretrain/PnMs_qLwaes/00015,0.4,2.4
pretrain/Possj5cXEnM/00001,0.0,2.8
pretrain/Possj5cXEnM/00003,1.0,0.92
pretrain/Possj5cXEnM/00006,1.0,2.72
pretrain/Possj5cXEnM/00007,-1.8,3.4
pretrain/Possj5cXEnM/00008,-2.0,3.84
pretrain/Possj5cXEnM/00010,2.0,1.48
pretrain/Possj5cXEnM/00012,1.6,0.36
pretrain/Possj5cXEnM/00014,-0.6,2.72
pretrain/Possj5cXEnM/00016,-1.4,3.76
pretrain/Possj5cXEnM/00017,0.4,0.68
pretrain/Pr57T0RaSjc/00002,-1.0,2.08
pretrain/Pr57T0RaSjc/00008,-0.2,1.56
pretrain/Pr57T0RaSjc/00010,0.8,0.68
pretrain/Pr57T0RaSjc/00012,-0.4,1.16
pretrain/Pr57T0RaSjc/00015,0.6,3.36
pretrain/Pr57T0RaSjc/00017,-1.0,1.28
pretrain/PrIvtWhI1DM/00003,0.8,2.72
pretrain/PrIvtWhI1DM/00004,0.0,0.56
pretrain/PrIvtWhI1DM/00005,1.6,1.64
pretrain/PrIvtWhI1DM/00007,0.6,1.6
pretrain/PrIvtWhI1DM/00013,-0.4,3.48
pretrain/Pro06WQG77M/00001,-0.4,3.44
pretrain/Pro06WQG77M/00002,1.6,0.56
pretrain/Pro06WQG77M/00003,-0.4,2.72
pretrain/Pro06WQG77M/00006,-1.8,3.2
pretrain/Pro06WQG77M/00009,-1.8,2.32
pretrain/Pro06WQG77M/00013,0.8,0.64
pretrain/PsihkFWDt3Y/00001,-1.4,3.04
pretrain/PsihkFWDt3Y/00004,1.6,0.36
pretrain/PsihkFWDt3Y/00005,-1.2,1.6
pretrain/PsihkFWDt3Y/00009,-0.8,2.4
pretrain/PsihkFWDt3Y/00010,0.2,2.16
pretrain/PsihkFWDt3Y/00013,-1.0,2.92
pretrain/PsihkFWDt3Y/00018,-0.6,0.8
pretrain/PsihkFWDt3Y/00020,1.4,1.04
pretrain/PsihkFWDt3Y/00024,-0.2,3.2
pretrain/PsihkFWDt3Y/00025,0.8,2.52
pretrain/PsihkFWDt3Y/00027,1.0,2.56
pretrain/PsihkFWDt3Y/00028,-1.0,1.4
pretrain/PtBKP4fVAvI/00006,1.6,1.08
pretrain/Puro_L7O4eY/00017,-1.4,3.56
pretrain/Puro_L7O4eY/00022,0.2,2.8
pretrain/Puro_L7O4eY/00027,-0.8,1.56
pretrain/Puro_L7O4eY/00032,-1.8,3.44
pretrain/Puro_L7O4eY/00033,1.6,0.24
pretrain/Puro_L7O4eY/00034,-0.8,1.88
pretrain/Puro_L7O4eY/00035,-0.8,1.96
pretrain/Puro_L7O4eY/00036,-0.2,0.64
pretrain/PvT9tD3NZvo/00003,1.2,0.2
pretrain/PvT9tD3NZvo/00005,0.2,1.04
pretrain/PvT9tD3NZvo/00009,1.8,0.12
pretrain/PvT9tD3NZvo/00010,-2.0,2.44
pretrain/PvT9tD3NZvo/00012,-0.8,3.92
pretrain/PvT9tD3NZvo/00013,1.6,1.84
pretrain/PvT9tD3NZvo/00015,1.6,0.32
pretrain/PwBgcjDVxxE/00004,1.6,1.52
pretrain/PwBgcjDVxxE/00007,0.8,2.44
pretrain/PwBgcjDVxxE/00008,-1.2,2.72
pretrain/PwBgcjDVxxE/00009,-0.4,1.32
pretrain/PwBgcjDVxxE/00010,0.2,2.04
pretrain/PwBgcjDVxxE/00011,1.6,1.12
pretrain/PwBgcjDVxxE/00012,0.0,1.76
pretrain/PxQcnxSbivQ/00005,-1.2,2.76
pretrain/Py-1o4sX1hk/00001,0.6,2.64
pretrain/Py-1o4sX1hk/00002,1.0,1.32
pretrain/Py-1o4sX1hk/00003,1.0,2.36
pretrain/Py-1o4sX1hk/00004,0.8,2.08
pretrain/Py-1o4sX1hk/00007,-2.0,3.32
pretrain/Py-1o4sX1hk/00010,-1.8,2.68
pretrain/Py-1o4sX1hk/00012,1.4,0.48
pretrain/Py-1o4sX1hk/00014,2.0,1.28
pretrain/Py-1o4sX1hk/00015,-0.6,2.12
pretrain/Py-1o4sX1hk/00016,-1.6,2.4
pretrain/Py-1o4sX1hk/00018,1.8,0.96
pretrain/Py-1o4sX1hk/00021,0.8,1.6
pretrain/Py-1o4sX1hk/00022,-0.2,2.12
pretrain/Py-1o4sX1hk/00023,-1.4,1.92
pretrain/Py-1o4sX1hk/00024,-1.6,2.6
pretrain/Py-1o4sX1hk/00025,1.8,1.44
pretrain/Py-1o4sX1hk/00026,-0.2,2.32
pretrain/PyXZvuxDkC4/00003,-0.2,2.44
pretrain/PyXZvuxDkC4/00004,-1.4,2.28
pretrain/PyXZvuxDkC4/00005,-2.0,2.88
pretrain/PyXZvuxDkC4/00008,0.4,1.6
pretrain/PyXZvuxDkC4/00010,1.2,1.16
pretrain/PyXZvuxDkC4/00021,1.2,0.24
pretrain/PyXZvuxDkC4/00024,-1.2,1.68
pretrain/PyXZvuxDkC4/00026,0.8,1.76
pretrain/PyXZvuxDkC4/00029,-1.4,3.8
pretrain/Pzd7ReqiQnE/00001,-1.6,3.48
pretrain/Pzd7ReqiQnE/00002,-0.4,3.0
pretrain/Pzd7ReqiQnE/00003,0.0,0.84
pretrain/Pzd7ReqiQnE/00004,-2.0,3.44
pretrain/Pzd7ReqiQnE/00008,0.4,3.36
pretrain/Pzd7ReqiQnE/00010,1.6,0.64
pretrain/Pzd7ReqiQnE/00011,-0.2,2.16
pretrain/Pzd7ReqiQnE/00012,1.6,0.44
pretrain/Pzd7ReqiQnE/00013,1.0,2.12
pretrain/Pzd7ReqiQnE/00014,0.0,3.6
pretrain/Q-0p8ZpBq04/00009,-0.2,2.92
pretrain/Q-0p8ZpBq04/00010,-2.0,3.6
pretrain/Q-0p8ZpBq04/00012,0.8,1.24
pretrain/Q-0p8ZpBq04/00014,-1.2,1.8
pretrain/Q-0p8ZpBq04/00017,2.0,0.92
pretrain/Q-0p8ZpBq04/00021,-2.0,3.44
pretrain/Q-0p8ZpBq04/00022,-1.6,2.56
pretrain/Q0Uo05JoZQo/00002,-1.0,2.4
pretrain/Q0Uo05JoZQo/00003,1.4,1.92
pretrain/Q0Uo05JoZQo/00004,1.6,2.2
pretrain/Q0Uo05JoZQo/00005,-0.8,3.04
pretrain/Q0Uo05JoZQo/00007,-1.8,2.36
pretrain/Q0Uo05JoZQo/00008,-1.8,3.88
pretrain/Q0Uo05JoZQo/00009,-0.2,1.04
pretrain/Q0Uo05JoZQo/00010,-1.6,1.92
pretrain/Q0Uo05JoZQo/00012,-1.8,2.28
pretrain/QAd54DkXCr4/00001,1.2,0.08
pretrain/QAd54DkXCr4/00002,0.6,0.44
pretrain/QAd54DkXCr4/00003,1.2,0.0
pretrain/QAd54DkXCr4/00004,1.0,1.08
pretrain/QAd54DkXCr4/00005,-0.2,1.64
pretrain/QAd54DkXCr4/00006,0.6,1.16
pretrain/QAd54DkXCr4/00007,-0.4,3.72
pretrain/QAd54DkXCr4/00008,-2.0,3.12
pretrain/QAd54DkXCr4/00009,-1.2,2.96
pretrain/QAd54DkXCr4/00010,-1.8,2.56
pretrain/QAd54DkXCr4/00012,-0.8,3.24
pretrain/QAd54DkXCr4/00013,-1.6,2.32
pretrain/QAd54DkXCr4/00014,1.8,0.76
pretrain/QAd54DkXCr4/00015,-0.2,1.4
pretrain/QAd54DkXCr4/00016,-0.8,1.28
pretrain/QAd54DkXCr4/00018,-0.6,0.64
pretrain/QAd54DkXCr4/00019,1.6,1.84
pretrain/QAd54DkXCr4/00020,0.4,2.36
pretrain/QAnNM3WJCYA/00002,-1.6,2.16
pretrain/QAnNM3WJCYA/00003,2.0,1.76
pretrain/QAnNM3WJCYA/00004,0.6,2.2
pretrain/QAnNM3WJCYA/00008,1.8,0.44
pretrain/QAnNM3WJCYA/00009,-1.0,1.36
pretrain/QAnNM3WJCYA/00011,1.2,0.28
pretrain/QAnNM3WJCYA/00012,1.8,2.12
pretrain/QAnNM3WJCYA/00013,-2.0,2.36
pretrain/QAnNM3WJCYA/00014,-1.4,3.88
pretrain/QAnNM3WJCYA/00015,2.0,1.72
pretrain/QAnNM3WJCYA/00016,-1.2,2.56
pretrain/QAnNM3WJCYA/00017,1.6,0.2
pretrain/QAnNM3WJCYA/00018,1.8,0.76
pretrain/QBDShp6U7tU/00001,-1.2,1.56
pretrain/QBDShp6U7tU/00003,1.2,1.44
pretrain/QBDShp6U7tU/00004,-1.8,3.36
pretrain/QBDShp6U7tU/00005,-2.0,3.0
pretrain/QBDShp6U7tU/00006,1.6,1.28
pretrain/QBDShp6U7tU/00009,1.0,2.88
pretrain/QBDShp6U7tU/00010,-0.8,1.92
pretrain/QBDShp6U7tU/00011,1.0,2.72
pretrain/QBDShp6U7tU/00012,-0.6,1.8
pretrain/QBDShp6U7tU/00016,-1.0,3.84
pretrain/QBDShp6U7tU/00018,1.2,1.68
pretrain/QBDShp6U7tU/00020,1.4,0.72
pretrain/QBDShp6U7tU/00021,-1.8,2.28
pretrain/QBDShp6U7tU/00022,0.6,0.52
pretrain/QBDShp6U7tU/00023,-1.2,1.84
pretrain/QBDShp6U7tU/00024,1.4,0.72
pretrain/QBDShp6U7tU/00025,1.4,1.68
pretrain/QBDShp6U7tU/00027,2.0,1.6
pretrain/QBDShp6U7tU/00029,-1.0,2.96
pretrain/QBDShp6U7tU/00030,2.0,1.2
pretrain/QC3Eb_exmDw/00001,0.6,2.32
pretrain/QC3Eb_exmDw/00005,0.2,2.64
pretrain/QC3Eb_exmDw/00007,1.6,0.2
pretrain/QC3Eb_exmDw/00010,0.8,2.64
pretrain/QC3Eb_exmDw/00014,-0.6,3.52
pretrain/QC3Eb_exmDw/00015,1.0,0.04
pretrain/QC3Eb_exmDw/00018,-2.0,2.28
pretrain/QC3Eb_exmDw/00020,-0.8,3.8
pretrain/QEhT4caTVnY/00003,-1.4,2.52
pretrain/QHIocNOHd7A/00001,-1.6,2.92
pretrain/QHIocNOHd7A/00002,-2.0,2.08
pretrain/QHIocNOHd7A/00003,-0.2,3.6
pretrain/QHIocNOHd7A/00004,-0.6,1.24
pretrain/QHIocNOHd7A/00005,0.6,0.08
pretrain/QHIocNOHd7A/00007,-0.4,3.68
pretrain/QHIocNOHd7A/00009,-1.6,3.04
pretrain/QHIocNOHd7A/00011,-0.8,3.8
pretrain/QHIocNOHd7A/00012,-0.8,3.84
pretrain/QHIocNOHd7A/00013,-2.0,3.32
pretrain/QHIocNOHd7A/00015,-1.8,2.76
pretrain/QHIocNOHd7A/00016,-0.6,2.64
pretrain/QHIocNOHd7A/00017,-0.8,3.36
pretrain/QHIocNOHd7A/00020,1.0,1.0
pretrain/QHIocNOHd7A/00026,-1.6,3.16
pretrain/QHIocNOHd7A/00028,-0.8,1.28
pretrain/QHIocNOHd7A/00029,-1.6,3.56
pretrain/QHIocNOHd7A/00031,-1.6,3.32
pretrain/QHIocNOHd7A/00032,0.0,2.44
pretrain/QHIocNOHd7A/00036,0.8,3.12
pretrain/QHIocNOHd7A/00037,0.8,0.32
pretrain/QHSrG9Tuz84/00001,2.0,1.48
pretrain/QHSrG9Tuz84/00002,1.6,1.72
pretrain/QHSrG9Tuz84/00005,0.0,0.6
pretrain/QHSrG9Tuz84/00006,-1.4,2.2
pretrain/QHSrG9Tuz84/00007,-0.8,2.2
pretrain/QHSrG9Tuz84/00008,-1.6,1.6
pretrain/QHSrG9Tuz84/00009,-1.6,3.04
pretrain/QHSrG9Tuz84/00010,1.0,0.72
pretrain/QHSrG9Tuz84/00011,1.8,1.72
pretrain/QHSrG9Tuz84/00012,-1.6,3.36
pretrain/QHSrG9Tuz84/00013,-0.2,1.52
pretrain/QHSrG9Tuz84/00014,-0.6,2.36
pretrain/QHSrG9Tuz84/00015,-1.6,3.92
pretrain/QHSrG9Tuz84/00016,0.0,2.96
pretrain/QHSrG9Tuz84/00017,2.0,0.8
pretrain/QISHX5UKky0/00001,1.0,1.96
pretrain/QISHX5UKky0/00005,-2.0,2.0
pretrain/QISHX5UKky0/00006,0.2,1.24
pretrain/QISHX5UKky0/00007,1.6,1.72
pretrain/QISHX5UKky0/00008,1.0,2.12
pretrain/QISHX5UKky0/00015,-1.8,2.64
pretrain/QISHX5UKky0/00016,1.4,0.92
pretrain/QISHX5UKky0/00017,2.0,0.96
pretrain/QISHX5UKky0/00018,-1.2,2.88
pretrain/QISHX5UKky0/00020,0.8,0.88
pretrain/QISHX5UKky0/00023,-1.2,1.64
pretrain/QJ28IC63hlI/00001,-1.0,2.44
pretrain/QJ28IC63hlI/00003,0.8,0.64
pretrain/QJ28IC63hlI/00004,-1.8,2.8
pretrain/QJ28IC63hlI/00006,-2.0,3.0
pretrain/QJ28IC63hlI/00007,-0.8,1.28
pretrain/QJ28IC63hlI/00008,-1.2,3.88
pretrain/QJ28IC63hlI/00010,0.8,0.12
pretrain/QJ28IC63hlI/00011,-1.4,2.04
pretrain/QJ28IC63hlI/00012,0.6,1.92
pretrain/QJ28IC63hlI/00013,1.0,0.8
pretrain/QJ28IC63hlI/00014,-0.2,2.6
pretrain/QJ28IC63hlI/00015,-1.0,3.68
pretrain/QJ28IC63hlI/00016,-0.8,2.6
pretrain/QJ28IC63hlI/00017,0.2,3.32
pretrain/QJ28IC63hlI/00018,1.4,1.88
pretrain/QJ28IC63hlI/00020,0.4,3.48
pretrain/QJ28IC63hlI/00021,0.4,3.44
pretrain/QJORi5VO1F8/00003,0.2,2.0
pretrain/QJORi5VO1F8/00005,0.6,0.48
pretrain/QJORi5VO1F8/00006,-0.6,2.84
pretrain/QJORi5VO1F8/00007,0.8,2.56
pretrain/QJORi5VO1F8/00008,1.2,1.16
pretrain/QJORi5VO1F8/00009,1.0,0.2
pretrain/QJORi5VO1F8/00010,-1.2,3.6
pretrain/QJORi5VO1F8/00014,0.2,2.4
pretrain/QJORi5VO1F8/00015,1.2,0.28
pretrain/QJORi5VO1F8/00016,0.4,0.96
pretrain/QJORi5VO1F8/00019,-2.0,2.12
pretrain/QJORi5VO1F8/00020,1.4,2.44
pretrain/QJORi5VO1F8/00021,-1.8,2.56
pretrain/QLBtr2rOFkI/00002,-1.0,2.96
pretrain/QLBtr2rOFkI/00005,0.8,0.96
pretrain/QLBtr2rOFkI/00006,2.0,0.64
pretrain/QLBtr2rOFkI/00007,0.8,1.48
pretrain/QLBtr2rOFkI/00009,1.8,1.88
pretrain/QLBtr2rOFkI/00011,0.6,1.4
pretrain/QLBtr2rOFkI/00012,-1.2,2.08
pretrain/QLBtr2rOFkI/00013,0.0,2.88
pretrain/QLBtr2rOFkI/00014,-0.8,1.6
pretrain/QLBtr2rOFkI/00015,-2.0,2.32
pretrain/QLBtr2rOFkI/00016,0.6,3.32
pretrain/QLBtr2rOFkI/00017,-1.0,2.72
pretrain/QLBtr2rOFkI/00018,1.2,1.32
pretrain/QLBtr2rOFkI/00020,-1.2,3.32
pretrain/QLBtr2rOFkI/00021,0.2,1.4
pretrain/QOSPNVunyFQ/00007,2.0,1.08
pretrain/QOSPNVunyFQ/00011,-1.4,3.68
pretrain/QOSPNVunyFQ/00031,0.4,2.68
pretrain/QOjVk3cQFB8/00002,1.4,1.4
pretrain/QOjVk3cQFB8/00004,0.2,3.6
pretrain/QOjVk3cQFB8/00005,-1.8,2.88
pretrain/QOjVk3cQFB8/00007,-0.2,2.48
pretrain/QOjVk3cQFB8/00008,-0.6,1.96
pretrain/QOjVk3cQFB8/00009,0.4,3.52
pretrain/QOjVk3cQFB8/00010,1.4,2.12
pretrain/QOjVk3cQFB8/00011,-2.0,2.28
pretrain/QOjVk3cQFB8/00012,-1.8,3.28
pretrain/QOjVk3cQFB8/00013,2.0,1.52
pretrain/QOjVk3cQFB8/00014,-1.2,1.64
pretrain/QOjVk3cQFB8/00015,0.6,2.32
pretrain/QOjVk3cQFB8/00016,-1.8,2.56
pretrain/QOjVk3cQFB8/00017,-1.8,3.52
pretrain/QOjVk3cQFB8/00020,-0.8,2.64
pretrain/QOjVk3cQFB8/00021,-1.0,2.12
pretrain/QPC5_P2_Fu8/00001,0.2,1.84
pretrain/QPC5_P2_Fu8/00003,-0.8,0.88
pretrain/QPC5_P2_Fu8/00004,-0.8,1.72
pretrain/QPC5_P2_Fu8/00006,-1.8,2.6
pretrain/QPC5_P2_Fu8/00009,-0.4,2.36
pretrain/QPC5_P2_Fu8/00011,0.0,3.64
pretrain/QPC5_P2_Fu8/00013,1.6,1.84
pretrain/QPC5_P2_Fu8/00014,1.0,0.84
pretrain/QPC5_P2_Fu8/00015,-1.0,1.08
pretrain/QPC5_P2_Fu8/00017,0.6,2.32
pretrain/QPC5_P2_Fu8/00018,1.2,1.6
pretrain/QPC5_P2_Fu8/00022,2.0,0.56
pretrain/QPC5_P2_Fu8/00023,-2.0,3.2
pretrain/QPC5_P2_Fu8/00024,0.6,1.04
pretrain/QPC5_P2_Fu8/00025,0.0,2.28
pretrain/QPC5_P2_Fu8/00029,1.6,0.0
pretrain/QPC5_P2_Fu8/00032,-0.2,1.16
pretrain/QPiaadMporw/00001,0.2,0.72
pretrain/QPiaadMporw/00002,-1.2,2.88
pretrain/QPiaadMporw/00004,1.8,0.36
pretrain/QPiaadMporw/00006,1.0,2.96
pretrain/QPiaadMporw/00007,-1.4,3.88
pretrain/QPiaadMporw/00009,0.4,2.12
pretrain/QPiaadMporw/00010,0.2,1.0
pretrain/QPiaadMporw/00011,-0.4,3.48
pretrain/QPiaadMporw/00012,-1.6,3.16
pretrain/QPiaadMporw/00014,1.0,0.88
pretrain/QPiaadMporw/00016,-1.2,3.24
pretrain/QPiaadMporw/00017,-0.6,3.56
pretrain/QPiaadMporw/00018,-1.2,1.72
pretrain/QPiaadMporw/00019,-1.0,3.8
pretrain/QPiaadMporw/00020,1.6,2.32
pretrain/QPiaadMporw/00022,-0.8,2.84
pretrain/QPiaadMporw/00024,1.6,0.04
pretrain/QPiaadMporw/00025,1.2,0.28
pretrain/QPiaadMporw/00026,-1.0,1.44
pretrain/QPiaadMporw/00027,-1.6,3.56
pretrain/QPiaadMporw/00028,-1.2,1.52
pretrain/QPiaadMporw/00029,-2.0,3.52
pretrain/QPiaadMporw/00030,0.0,1.76
pretrain/QPiaadMporw/00033,-0.8,3.16
pretrain/QQ0K98XDvds/00001,-0.2,0.88
pretrain/QQ0K98XDvds/00003,0.4,1.48
pretrain/QQ0K98XDvds/00004,0.0,2.76
pretrain/QQ0K98XDvds/00005,-1.0,3.72
pretrain/QQ0K98XDvds/00006,1.8,1.24
pretrain/QQ0K98XDvds/00008,1.0,1.16
pretrain/QQ0K98XDvds/00009,0.2,3.0
pretrain/QUL0eSQtV8c/00002,-1.4,2.48
pretrain/QUL0eSQtV8c/00003,1.4,0.84
pretrain/QUL0eSQtV8c/00004,1.6,0.44
pretrain/QUL0eSQtV8c/00005,0.6,2.44
pretrain/QUL0eSQtV8c/00007,1.8,1.44
pretrain/QUL0eSQtV8c/00008,0.8,1.32
pretrain/QUL0eSQtV8c/00017,-1.0,1.6
pretrain/QUL0eSQtV8c/00018,-1.4,2.88
pretrain/QUL0eSQtV8c/00019,0.4,0.2
pretrain/QUL0eSQtV8c/00020,0.8,0.72
pretrain/QUL0eSQtV8c/00021,-1.2,2.28
pretrain/QUL0eSQtV8c/00022,0.8,2.24
pretrain/QUUFb-1hBtw/00003,1.6,2.24
pretrain/QUUFb-1hBtw/00004,1.2,0.04
pretrain/QUUFb-1hBtw/00006,-1.2,3.04
pretrain/QUUFb-1hBtw/00015,-1.6,3.6
pretrain/QUUFb-1hBtw/00023,1.4,2.36
pretrain/QUUFb-1hBtw/00025,-1.8,2.44
pretrain/QUUFb-1hBtw/00029,1.2,1.96
pretrain/QUUFb-1hBtw/00032,-0.2,3.32
pretrain/QUUFb-1hBtw/00036,-0.6,1.24
pretrain/QUUFb-1hBtw/00039,1.0,1.72
pretrain/QVSqg1CRvl0/00004,0.4,0.64
pretrain/QVSqg1CRvl0/00006,-0.2,0.4
pretrain/QVSqg1CRvl0/00012,0.2,3.08
pretrain/QVSqg1CRvl0/00018,-0.4,1.48
pretrain/QW8muMXpkRg/00001,0.8,1.56
pretrain/QW8muMXpkRg/00004,-1.6,3.36
pretrain/QW8muMXpkRg/00007,1.0,2.8
pretrain/QW8muMXpkRg/00011,0.0,2.72
pretrain/QW8muMXpkRg/00012,-1.2,3.48
pretrain/QYGO5tepBLY/00002,1.4,0.28
pretrain/QYGO5tepBLY/00003,0.4,3.0
pretrain/QYGO5tepBLY/00006,0.4,1.84
pretrain/QYGO5tepBLY/00007,0.8,0.48
pretrain/QYGO5tepBLY/00008,1.0,0.84
pretrain/QYGO5tepBLY/00009,0.0,2.92
pretrain/QYGO5tepBLY/00011,-1.6,3.48
pretrain/QYGO5tepBLY/00013,1.4,0.04
pretrain/QYGO5tepBLY/00014,-1.2,3.72
pretrain/QYGO5tepBLY/00016,0.8,0.12
pretrain/QYGO5tepBLY/00017,-1.6,2.2
pretrain/QYGO5tepBLY/00018,1.4,1.6
pretrain/QYGO5tepBLY/00019,-0.6,1.72
pretrain/QYGO5tepBLY/00021,1.8,1.72
pretrain/Qa2HpQI1Ufg/00002,-1.0,1.92
pretrain/Qa2HpQI1Ufg/00004,0.4,1.08
pretrain/Qa2HpQI1Ufg/00012,0.2,1.2
pretrain/Qa2HpQI1Ufg/00014,2.0,0.0
pretrain/Qa2HpQI1Ufg/00016,0.2,0.2
pretrain/Qa2HpQI1Ufg/00017,-0.2,2.16
pretrain/Qa2HpQI1Ufg/00018,0.4,2.28
pretrain/Qa2HpQI1Ufg/00020,1.8,1.68
pretrain/Qao76IPXW-E/00001,0.0,1.44
pretrain/Qao76IPXW-E/00002,2.0,0.32
pretrain/Qao76IPXW-E/00004,0.4,0.44
pretrain/Qao76IPXW-E/00005,1.4,1.24
pretrain/Qao76IPXW-E/00006,-1.0,1.36
pretrain/Qao76IPXW-E/00007,0.0,0.2
pretrain/Qao76IPXW-E/00008,1.2,2.32
pretrain/Qao76IPXW-E/00009,-1.2,1.96
pretrain/Qao76IPXW-E/00010,-1.2,1.52
pretrain/Qao76IPXW-E/00011,-0.6,2.04
pretrain/Qao76IPXW-E/00012,-1.6,2.08
pretrain/Qao76IPXW-E/00013,0.2,1.52
pretrain/Qao76IPXW-E/00014,-0.4,1.68
pretrain/Qao76IPXW-E/00015,0.0,0.72
pretrain/Qao76IPXW-E/00016,-0.8,2.2
pretrain/Qao76IPXW-E/00017,-1.2,1.48
pretrain/Qao76IPXW-E/00020,-1.4,3.88
pretrain/Qao76IPXW-E/00021,1.8,1.6
pretrain/Qao76IPXW-E/00022,-2.0,2.6
pretrain/Qao76IPXW-E/00023,1.8,0.44
pretrain/Qao76IPXW-E/00024,2.0,1.28
pretrain/Qao76IPXW-E/00025,-0.2,2.72
pretrain/Qao76IPXW-E/00026,-1.6,2.12
pretrain/Qao76IPXW-E/00027,-0.6,0.64
pretrain/Qao76IPXW-E/00029,2.0,0.24
pretrain/Qao76IPXW-E/00030,2.0,0.56
pretrain/Qao76IPXW-E/00032,0.0,1.32
pretrain/Qao76IPXW-E/00033,-1.0,2.16
pretrain/Qb-D6PTcmfs/00006,-1.2,2.0
pretrain/Qb-D6PTcmfs/00008,1.2,1.88
pretrain/Qb-D6PTcmfs/00011,1.2,0.0
pretrain/Qb-D6PTcmfs/00013,0.8,0.92
pretrain/Qb-D6PTcmfs/00014,-0.2,2.92
pretrain/Qb-D6PTcmfs/00015,1.8,0.68
pretrain/Qb-D6PTcmfs/00017,-2.0,2.56
pretrain/Qb-D6PTcmfs/00023,-0.2,2.92
pretrain/Qb-D6PTcmfs/00027,0.4,1.6
pretrain/Qb-D6PTcmfs/00028,1.6,1.96
pretrain/Qb-D6PTcmfs/00029,-0.4,2.72
pretrain/QbxinUJcLGg/00001,-1.4,2.24
pretrain/QbxinUJcLGg/00003,0.6,1.64
pretrain/QbxinUJcLGg/00004,-1.6,3.44
pretrain/QbxinUJcLGg/00005,1.6,0.24
pretrain/QbxinUJcLGg/00006,2.0,0.64
pretrain/QbxinUJcLGg/00008,-1.0,2.16
pretrain/QbxinUJcLGg/00009,1.8,1.88
